33427.97,1625862060200
33428.22,1625862000200
33411.57,1625861940200
33406.96,1625861880200
33433.69,1625861820200
33415.22,1625861760200
33393.28,1625861700200
33395.91,1625861640200
33390.9,1625861580200
33389.4,1625861520200
33407.27,1625861460200
33426.67,1625861400200
33433.35,1625861340200
33432.33,1625861280200
33433.14,1625861220200
33459.99,1625861160200
33490.0,1625861100200
33475.0,1625861040200
33457.66,1625860980200
33477.85,1625860920200
33468.49,1625860860200
33445.31,1625860800200
33443.32,1625860740200
33448.99,1625860680200
33427.27,1625860620200
33412.45,1625860560200
33435.37,1625860500200
33446.99,1625860440200
33433.24,1625860380200
33446.96,1625860320200
33411.26,1625860260200
33411.13,1625860200200
33369.99,1625860140200
33352.64,1625860080200
33369.0,1625860020200
33350.0,1625859960200
33366.54,1625859900200
33337.7,1625859840200
33352.8,1625859780200
33367.49,1625859720200
33361.22,1625859660200
33356.17,1625859600200
33377.13,1625859540200
33377.82,1625859480200
33375.53,1625859420200
33382.96,1625859360200
33407.44,1625859300200
33385.37,1625859240200
33369.93,1625859180200
33370.42,1625859120200
33395.3,1625859060200
33403.54,1625859000200
33421.82,1625858940200
33410.0,1625858880200
33420.0,1625858820200
33417.67,1625858760200
33430.69,1625858700200
33435.0,1625858640200
33407.84,1625858580200
33428.74,1625858520200
33447.22,1625858460200
33480.03,1625858400200
33456.39,1625858340200
33423.52,1625858280200
33421.0,1625858220200
33423.2,1625858160200
33385.98,1625858100200
33388.24,1625858040200
33393.89,1625857980200
33392.96,1625857920200
33383.86,1625857860200
33349.81,1625857800200
33361.03,1625857740200
33362.66,1625857680200
33359.0,1625857620200
33329.99,1625857560200
33308.81,1625857500200
33335.92,1625857440200
33320.05,1625857380200
33366.6,1625857320200
33368.41,1625857260200
33382.02,1625857200200
33368.3,1625857140200
33370.83,1625857080200
33394.28,1625857020200
33377.96,1625856960200
33373.83,1625856900200
33385.95,1625856840200
33387.7,1625856780200
33394.96,1625856720200
33392.99,1625856660200
33363.01,1625856600200
33361.68,1625856540200
33371.99,1625856480200
33394.45,1625856420200
33388.47,1625856360200
33423.28,1625856300200
33430.87,1625856240200
33427.73,1625856180200
33432.92,1625856120200
33443.49,1625856060200
33420.88,1625856000200
33407.01,1625855940200
33430.48,1625855880200
33440.78,1625855820200
33430.21,1625855760200
33448.4,1625855700200
33452.98,1625855640200
33443.74,1625855580200
33436.75,1625855520200
33415.01,1625855460200
33409.2,1625855400200
33421.41,1625855340200
33415.71,1625855280200
33416.01,1625855220200
33423.17,1625855160200
33440.3,1625855100200
33427.37,1625855040200
33416.0,1625854980200
33428.92,1625854920200
33421.91,1625854860200
33406.5,1625854800200
33428.44,1625854740200
33406.16,1625854680200
33417.67,1625854620200
33399.98,1625854560200
33377.01,1625854500200
33391.5,1625854440200
33439.99,1625854380200
33429.83,1625854320200
33425.34,1625854260200
33450.93,1625854200200
33453.18,1625854140200
33454.26,1625854080200
33462.99,1625854020200
33466.08,1625853960200
33430.24,1625853900200
33454.8,1625853840200
33457.55,1625853780200
33473.93,1625853720200
33458.06,1625853660200
33481.06,1625853600200
33462.06,1625853540200
33454.12,1625853480200
33486.89,1625853420200
33484.28,1625853360200
33484.39,1625853300200
33484.88,1625853240200
33499.06,1625853180200
33489.13,1625853120200
33495.57,1625853060200
33471.23,1625853000200
33465.88,1625852940200
33461.98,1625852880200
33470.01,1625852820200
33472.46,1625852760200
33443.43,1625852700200
33440.01,1625852640200
33444.62,1625852580200
33480.69,1625852520200
33470.0,1625852460200
33459.99,1625852400200
33450.26,1625852340200
33450.58,1625852280200
33465.89,1625852220200
33487.96,1625852160200
33524.19,1625852100200
33510.0,1625852040200
33506.6,1625851980200
33521.3,1625851920200
33525.34,1625851860200
33513.89,1625851800200
33505.16,1625851740200
33541.76,1625851680200
33563.28,1625851620200
33540.02,1625851560200
33524.27,1625851500200
33508.96,1625851440200
33527.16,1625851380200
33528.72,1625851320200
33519.0,1625851260200
33507.05,1625851200200
33517.01,1625851140200
33524.99,1625851080200
33495.03,1625851020200
33499.02,1625850960200
33511.54,1625850900200
33461.72,1625850840200
33457.45,1625850780200
33458.32,1625850720200
33493.74,1625850660200
33470.26,1625850600200
33486.44,1625850540200
33498.6,1625850480200
33515.73,1625850420200
33501.07,1625850360200
33488.8,1625850300200
33498.12,1625850240200
33486.66,1625850180200
33487.28,1625850120200
33513.59,1625850060200
33527.24,1625850000200
33511.72,1625849940200
33519.98,1625849880200
33512.85,1625849820200
33531.42,1625849760200
33546.31,1625849700200
33536.56,1625849640200
33556.28,1625849580200
33554.75,1625849520200
33539.88,1625849460200
33541.93,1625849400200
33541.47,1625849340200
33514.25,1625849280200
33513.13,1625849220200
33530.49,1625849160200
33527.99,1625849100200
33531.16,1625849040200
33523.14,1625848980200
33537.93,1625848920200
33546.73,1625848860200
33547.63,1625848800200
33589.99,1625848740200
33583.33,1625848680200
33583.62,1625848620200
33570.96,1625848560200
33561.45,1625848500200
33559.32,1625848440200
33569.98,1625848380200
33570.98,1625848320200
33575.21,1625848260200
33522.44,1625848200200
33531.34,1625848140200
33520.0,1625848080200
33520.75,1625848020200
33486.25,1625847960200
33452.69,1625847900200
33469.7,1625847840200
33506.55,1625847780200
33503.45,1625847720200
33496.96,1625847660200
33523.61,1625847600200
33528.01,1625847540200
33553.68,1625847480200
33549.4,1625847420200
33540.01,1625847360200
33509.75,1625847300200
33517.97,1625847240200
33512.47,1625847180200
33533.97,1625847120200
33500.01,1625847060200
33483.79,1625847000200
33510.22,1625846940200
33536.15,1625846880200
33538.22,1625846820200
33535.75,1625846760200
33574.41,1625846700200
33630.8,1625846640200
33692.18,1625846580200
33664.99,1625846520200
33589.13,1625846460200
33558.81,1625846400200
33630.18,1625846340200
33614.4,1625846280200
33610.35,1625846220200
33570.78,1625846160200
33577.54,1625846100200
33587.65,1625846040200
33588.25,1625845980200
33572.59,1625845920200
33564.91,1625845860200
33548.78,1625845800200
33532.16,1625845740200
33523.95,1625845680200
33583.56,1625845620200
33568.61,1625845560200
33531.95,1625845500200
33514.18,1625845440200
33492.98,1625845380200
33505.0,1625845320200
33516.1,1625845260200
33529.49,1625845200200
33530.0,1625845140200
33527.06,1625845080200
33511.53,1625845020200
33504.28,1625844960200
33510.41,1625844900200
33500.01,1625844840200
33517.84,1625844780200
33541.25,1625844720200
33570.62,1625844660200
33570.62,1625844600200
33571.99,1625844540200
33594.21,1625844480200
33565.14,1625844420200
33550.01,1625844360200
33566.26,1625844300200
33581.93,1625844240200
33593.08,1625844180200
33568.19,1625844120200
33604.2,1625844060200
33580.02,1625844000200
33586.43,1625843940200
33586.55,1625843880200
33577.11,1625843820200
33566.08,1625843760200
33607.62,1625843700200
33590.97,1625843640200
33584.3,1625843580200
33579.99,1625843520200
33576.07,1625843460200
33597.95,1625843400200
33544.52,1625843340200
33550.7,1625843280200
33551.82,1625843220200
33542.99,1625843160200
33513.81,1625843100200
33504.5,1625843040200
33495.07,1625842980200
33504.84,1625842920200
33507.38,1625842860200
33534.75,1625842800200
33555.59,1625842740200
33553.15,1625842680200
33580.06,1625842620200
33606.6,1625842560200
33573.19,1625842500200
33573.15,1625842440200
33553.29,1625842380200
33559.92,1625842320200
33532.13,1625842260200
33499.99,1625842200200
33515.43,1625842140200
33522.36,1625842080200
33467.24,1625842020200
33444.58,1625841960200
33457.01,1625841900200
33452.48,1625841840200
33488.88,1625841780200
33495.0,1625841720200
33487.54,1625841660200
33464.01,1625841600200
33461.01,1625841540200
33487.21,1625841480200
33438.81,1625841420200
33452.27,1625841360200
33426.77,1625841300200
33446.42,1625841240200
33440.25,1625841180200
33449.96,1625841120200
33475.74,1625841060200
33473.4,1625841000200
33498.17,1625840940200
33482.69,1625840880200
33509.62,1625840820200
33516.21,1625840760200
33573.95,1625840700200
33569.49,1625840640200
33571.65,1625840580200
33603.97,1625840520200
33617.82,1625840460200
33456.77,1625840400200
33415.07,1625840340200
33431.7,1625840280200
33374.32,1625840220200
33357.29,1625840160200
33407.06,1625840100200
33374.38,1625840040200
33366.22,1625839980200
33378.32,1625839920200
33355.04,1625839860200
33346.7,1625839800200
33355.53,1625839740200
33360.78,1625839680200
33381.32,1625839620200
33385.76,1625839560200
33373.7,1625839500200
33345.31,1625839440200
33341.39,1625839380200
33364.88,1625839320200
33370.63,1625839260200
33423.3,1625839200200
33404.45,1625839140200
33400.84,1625839080200
33373.85,1625839020200
33343.9,1625838960200
33348.67,1625838900200
33342.29,1625838840200
33331.24,1625838780200
33333.38,1625838720200
33341.46,1625838660200
33366.04,1625838600200
33357.4,1625838540200
33346.05,1625838480200
33365.64,1625838420200
33379.11,1625838360200
33405.75,1625838300200
33439.14,1625838240200
33395.09,1625838180200
33384.25,1625838120200
33380.16,1625838060200
33388.95,1625838000200
33354.03,1625837940200
33369.57,1625837880200
33365.38,1625837820200
33373.84,1625837760200
33404.52,1625837700200
33430.92,1625837640200
33430.19,1625837580200
33426.33,1625837520200
33341.76,1625837460200
33285.56,1625837400200
33218.03,1625837340200
33155.76,1625837280200
33166.14,1625837220200
33193.08,1625837160200
33151.97,1625837100200
33123.14,1625837040200
33141.21,1625836980200
33130.0,1625836920200
33183.85,1625836860200
33180.01,1625836800200
33197.41,1625836740200
33187.1,1625836680200
33184.59,1625836620200
33185.09,1625836560200
33220.0,1625836500200
33232.54,1625836440200
33204.01,1625836380200
33154.17,1625836320200
33148.65,1625836260200
33180.0,1625836200200
33181.07,1625836140200
33150.01,1625836080200
33123.79,1625836020200
33101.7,1625835960200
33079.55,1625835900200
33021.18,1625835840200
32990.64,1625835780200
32966.45,1625835720200
32985.82,1625835660200
32996.49,1625835600200
32960.16,1625835540200
32956.19,1625835480200
32983.99,1625835420200
32940.3,1625835360200
32938.2,1625835300200
32934.96,1625835240200
32933.35,1625835180200
32985.0,1625835120200
32976.48,1625835060200
32965.01,1625835000200
32940.28,1625834940200
32912.98,1625834880200
32892.4,1625834820200
32879.16,1625834760200
32909.92,1625834700200
32884.04,1625834640200
32866.35,1625834580200
32860.68,1625834520200
32861.0,1625834460200
32813.05,1625834400200
32777.71,1625834340200
32791.94,1625834280200
32756.58,1625834220200
32745.72,1625834160200
32759.5,1625834100200
32761.63,1625834040200
32766.92,1625833980200
32797.67,1625833920200
32788.36,1625833860200
32768.99,1625833800200
32767.94,1625833740200
32773.57,1625833680200
32762.36,1625833620200
32729.68,1625833560200
32686.79,1625833500200
32676.31,1625833440200
32693.65,1625833380200
32707.16,1625833320200
32677.27,1625833260200
32681.7,1625833200200
32668.7,1625833140200
32650.49,1625833080200
32648.23,1625833020200
32689.25,1625832960200
32716.43,1625832900200
32691.78,1625832840200
32692.19,1625832780200
32700.42,1625832720200
32677.9,1625832660200
32653.46,1625832600200
32662.01,1625832540200
32690.19,1625832480200
32704.04,1625832420200
32681.26,1625832360200
32691.1,1625832300200
32726.11,1625832240200
32762.97,1625832180200
32809.99,1625832120200
32783.08,1625832060200
32774.99,1625832000200
32761.84,1625831940200
32749.57,1625831880200
32755.79,1625831820200
32780.0,1625831760200
32792.3,1625831700200
32780.0,1625831640200
32799.76,1625831580200
32766.21,1625831520200
32759.88,1625831460200
32798.77,1625831400200
32800.99,1625831340200
32804.5,1625831280200
32806.53,1625831220200
32802.2,1625831160200
32790.15,1625831100200
32762.54,1625831040200
32779.7,1625830980200
32749.99,1625830920200
32754.0,1625830860200
32766.52,1625830800200
32744.51,1625830740200
32763.25,1625830680200
32759.57,1625830620200
32733.71,1625830560200
32730.0,1625830500200
32731.24,1625830440200
32740.79,1625830380200
32714.15,1625830320200
32693.89,1625830260200
32688.27,1625830200200
32723.31,1625830140200
32749.86,1625830080200
32723.73,1625830020200
32727.73,1625829960200
32751.24,1625829900200
32769.53,1625829840200
32755.46,1625829780200
32785.0,1625829720200
32793.08,1625829660200
32798.2,1625829600200
32780.0,1625829540200
32810.6,1625829480200
32830.34,1625829420200
32816.45,1625829360200
32822.11,1625829300200
32823.97,1625829240200
32820.13,1625829180200
32807.76,1625829120200
32797.84,1625829060200
32774.55,1625829000200
32780.74,1625828940200
32780.0,1625828880200
32796.0,1625828820200
32779.99,1625828760200
32762.88,1625828700200
32786.9,1625828640200
32837.72,1625828580200
32846.8,1625828520200
32859.81,1625828460200
32898.1,1625828400200
32879.99,1625828340200
32856.66,1625828280200
32838.78,1625828220200
32842.38,1625828160200
32873.79,1625828100200
32857.99,1625828040200
32866.51,1625827980200
32851.0,1625827920200
32832.11,1625827860200
32824.23,1625827800200
32845.29,1625827740200
32822.14,1625827680200
32816.36,1625827620200
32835.06,1625827560200
32866.53,1625827500200
32857.57,1625827440200
32875.63,1625827380200
32890.49,1625827320200
32907.61,1625827260200
32895.07,1625827200200
32919.41,1625827140200
32899.12,1625827080200
32875.46,1625827020200
32880.02,1625826960200
32897.2,1625826900200
32914.13,1625826840200
32895.36,1625826780200
32900.02,1625826720200
32904.14,1625826660200
32927.36,1625826600200
32923.18,1625826540200
32931.93,1625826480200
32954.71,1625826420200
32977.7,1625826360200
32989.9,1625826300200
32978.04,1625826240200
32977.82,1625826180200
32966.12,1625826120200
32991.23,1625826060200
32949.61,1625826000200
32990.92,1625825940200
32993.21,1625825880200
32973.68,1625825820200
32939.79,1625825760200
32921.81,1625825700200
32889.71,1625825640200
32874.67,1625825580200
32889.98,1625825520200
32844.82,1625825460200
32847.11,1625825400200
32890.78,1625825340200
32919.88,1625825280200
32954.99,1625825220200
32945.84,1625825160200
32954.18,1625825100200
32965.46,1625825040200
32971.9,1625824980200
32946.44,1625824920200
32949.95,1625824860200
32914.42,1625824800200
32911.0,1625824740200
32962.16,1625824680200
32943.29,1625824620200
32928.74,1625824560200
32949.78,1625824500200
32922.96,1625824440200
32895.17,1625824380200
32902.45,1625824320200
32903.59,1625824260200
32930.0,1625824200200
32930.01,1625824140200
32941.32,1625824080200
32941.11,1625824020200
32914.11,1625823960200
32904.99,1625823900200
32905.61,1625823840200
32893.06,1625823780200
32884.55,1625823720200
32925.05,1625823660200
32925.01,1625823600200
32932.56,1625823540200
32930.35,1625823480200
32939.65,1625823420200
32948.21,1625823360200
32987.38,1625823300200
33000.05,1625823240200
33036.79,1625823180200
33012.95,1625823120200
33028.88,1625823060200
32987.56,1625823000200
33012.6,1625822940200
32967.24,1625822880200
32962.8,1625822820200
32920.13,1625822760200
32891.86,1625822700200
32896.38,1625822640200
32898.65,1625822580200
32892.99,1625822520200
32874.34,1625822460200
32842.59,1625822400200
32854.04,1625822340200
32845.81,1625822280200
32872.44,1625822220200
32845.43,1625822160200
32887.99,1625822100200
32868.29,1625822040200
32894.71,1625821980200
32895.83,1625821920200
32877.44,1625821860200
32867.14,1625821800200
32869.99,1625821740200
32819.19,1625821680200
32798.01,1625821620200
32790.75,1625821560200
32810.22,1625821500200
32785.62,1625821440200
32791.07,1625821380200
32855.04,1625821320200
32849.62,1625821260200
32808.16,1625821200200
32825.75,1625821140200
32808.84,1625821080200
32816.11,1625821020200
32856.43,1625820960200
32848.7,1625820900200
32836.67,1625820840200
32849.23,1625820780200
32860.0,1625820720200
32869.12,1625820660200
32910.97,1625820600200
32919.17,1625820540200
32844.67,1625820480200
32810.87,1625820420200
32748.77,1625820360200
32748.07,1625820300200
32778.1,1625820240200
32785.43,1625820180200
32804.48,1625820120200
32803.49,1625820060200
32796.21,1625820000200
32800.01,1625819940200
32836.89,1625819880200
32847.0,1625819820200
32811.77,1625819760200
32838.41,1625819700200
32792.35,1625819640200
32812.05,1625819580200
32817.24,1625819520200
32813.63,1625819460200
32760.68,1625819400200
32770.99,1625819340200
32716.29,1625819280200
32734.59,1625819220200
32704.97,1625819160200
32683.26,1625819100200
32690.36,1625819040200
32688.84,1625818980200
32678.23,1625818920200
32652.28,1625818860200
32652.14,1625818800200
32644.36,1625818740200
32641.69,1625818680200
32627.57,1625818620200
32663.99,1625818560200
32710.42,1625818500200
32716.56,1625818440200
32744.84,1625818380200
32730.57,1625818320200
32721.33,1625818260200
32705.3,1625818200200
32699.74,1625818140200
32710.82,1625818080200
32715.01,1625818020200
32782.07,1625817960200
32794.41,1625817900200
32811.24,1625817840200
32799.99,1625817780200
32804.01,1625817720200
32878.93,1625817660200
32902.13,1625817600200
32844.47,1625817540200
32851.0,1625817480200
32859.96,1625817420200
32863.51,1625817360200
